country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,access,addr_city,addr_country,addr_housenumber,addr_place,addr_postcode,addr_province,addr_street,addr_suburb,air_conditioning,amenity,barrier,branch,check_date,check_date_opening_hours,contact_email,contact_facebook,contact_mobile,contact_phone,contact_website,contact_whatsapp,cosmetics,delivery,description,dispensing,door,drive_through,electricity,email,emergency,entrance,fax,fixme,health_facility_type,healthcare,healthcare_counselling,healthcare_speciality,inscription,insurance,insurance_health,level,material,mobile,motorcar,motorcycle,name_en,name_fr,name_ko,nohousenumber,note,official_name,opening_hours,operational_status,operator,operator_type,owner,payment_cash,payment_coins,payment_electronic_purses,payment_notes,phone,phone_mobile,prescription,reservation,short_name,species,street_cabinet,website,wheelchair,addr_city_fr,addr_housename,addr_municipality,alt_name,bin,building,building_colour,building_levels,building_material,capacity,contact_city,contact_housenumber,contact_postcode,contact_street,contact_youtube,disabled,emergency_phone,facebook,foot,historic,landuse,loc_name,name_es,name_zh,payment_cards,ruins,service_times,start_date,toilets,tourism,wikidata,wikipedia,type,facility_key
Gabon,GAB,Central Africa RCC,NA,NA,points,331148338,-0.6800829,10.2295693,OpenStreetMap via osmdata,gabon | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,Central Africa RCC,Clinique DNA-Lab-Gabon,clinic,points,5884834797,0.5141176,9.4043639,OpenStreetMap via osmdata,gabon | clinique dna lab gabon,Clinique DNA-Lab-Gabon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,Laboratoire génétique; Laboratoire bilogique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,+241 04895990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique dna lab gabon
Gabon,GAB,Central Africa RCC,Cabinet Dentaire SOS Dentiste,dentist,points,5884858589,0.4049163,9.5072696,OpenStreetMap via osmdata,gabon | cabinet dentaire sos dentiste,Cabinet Dentaire SOS Dentiste,NA,NA,NA,NA,NA,NA,NA,6eme Arrondissement-PK9,NA,NA,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,dentist,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Sa 08:00-13:00,NA,private,NA,NA,NA,NA,NA,NA,05 62 46 46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet dentaire sos dentiste
Gabon,GAB,Central Africa RCC,Pharmacie Nouvelle d'Owendo,pharmacy,points,5884881085,0.3354486,9.5008242,OpenStreetMap via osmdata,gabon | pharmacie nouvelle d owendo,Pharmacie Nouvelle d'Owendo,NA,NA,NA,NA,NA,NA,NA,SNI_Owendo_1er arrondissement,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lu- Di-7h-19h30 Di-14h-22h,NA,Privé,NA,NA,NA,NA,NA,NA,05047972/01702780,NA,NA,NA,NA,NA,NA,B.P. 18021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie nouvelle d owendo
Gabon,GAB,Central Africa RCC,Cabinet Dentaire et Médico Chirurgical,clinic,points,5884899805,0.3405313,9.4986087,OpenStreetMap via osmdata,gabon | cabinet dentaire et medico chirurgical,Cabinet Dentaire et Médico Chirurgical,NA,NA,NA,NA,NA,NA,NA,SNI Cité Rose_Owendo_1er arrondissement,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,surgery;dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Su 07:30-18:00,NA,Privé,private,NA,NA,NA,NA,NA,06248606/07795229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet dentaire et medico chirurgical
Gabon,GAB,Central Africa RCC,NA,NA,points,5884905162,0.4828324,9.4053014,OpenStreetMap via osmdata,gabon | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,Central Africa RCC,Cabinet medical Cimel,clinic,points,5884905468,0.3987568,9.4495578,OpenStreetMap via osmdata,gabon | cabinet medical cimel,Cabinet medical Cimel,NA,NA,NA,NA,NA,NA,NA,Rue Mt Bouet,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,"specialites : examen radiologie, ecographie, consultations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,04116860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet medical cimel
Gabon,GAB,Central Africa RCC,Clinique Canaan terre promise,clinic,points,5884909418,0.4338473,9.438283,OpenStreetMap via osmdata,gabon | clinique canaan terre promise,Clinique Canaan terre promise,NA,NA,NA,NA,NA,NA,NA,"Premier arrondissement, bas de guegue",NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,Medecine generale; accouchemenet prise en charge;bloc operatoire sterlise; analyses medicales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,Prive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique canaan terre promise
Gabon,GAB,Central Africa RCC,Coeur Immaccule de Marie,clinic,points,5884926544,0.425048,9.4825752,OpenStreetMap via osmdata,gabon | coeur immaccule de marie,Coeur Immaccule de Marie,NA,NA,NA,NA,NA,NA,NA,6eme Arrondissement- Nzeng Ayong Marche,NA,NA,clinic,NA,NA,NA,2026-03-15,NA,NA,NA,NA,NA,NA,NA,NA,"Medecine generale, dentiste, gynechologie, sage femme, laboratoire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,dentist;general;gynaecology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Sa 00:00-24:00,NA,public,religious,NA,NA,NA,NA,NA,01 71 12 20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coeur immaccule de marie
Gabon,GAB,Central Africa RCC,Cabinet medical chinois HEFEI,clinic,points,5884933846,0.39932,9.4501063,OpenStreetMap via osmdata,gabon | cabinet medical chinois hefei,Cabinet medical chinois HEFEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,07395600,NA,NA,NA,NA,medecine chinoise,Rue 3.068.LA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet medical chinois hefei
Gabon,GAB,Central Africa RCC,Pharmacie carrefour Leon Mba,pharmacy,points,5884938267,0.3998806,9.4501734,OpenStreetMap via osmdata,gabon | pharmacie carrefour leon mba,Pharmacie carrefour Leon Mba,NA,NA,NA,NA,NA,NA,NA,Rue 3.068.LA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie carrefour leon mba
Gabon,GAB,Central Africa RCC,Cabinet medico-chirurgical Dr A. Gaussin,clinic,points,5884952392,0.4001669,9.4504597,OpenStreetMap via osmdata,gabon | cabinet medico chirurgical dr a gaussin,Cabinet medico-chirurgical Dr A. Gaussin,NA,NA,NA,NA,NA,NA,NA,3.068.LA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,"specialites : chirurgie, urologie, maladies uro-genitale, medecine generale, tropicale, MST, sterelite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,746900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet medico chirurgical dr a gaussin
Gabon,GAB,Central Africa RCC,Pharmacie de la gare routiere,pharmacy,points,5884965315,0.4039179,9.4504872,OpenStreetMap via osmdata,gabon | pharmacie de la gare routiere,Pharmacie de la gare routiere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phargar.ex@gmail.com,NA,NA,01745271,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Sa 07:00-20:30,NA,private,NA,NA,NA,NA,NA,NA,01761672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie de la gare routiere
Gabon,GAB,Central Africa RCC,Clinique Medio Vision,clinic,points,5884984021,0.4342991,9.4402438,OpenStreetMap via osmdata,gabon | clinique medio vision,Clinique Medio Vision,NA,NA,NA,NA,NA,NA,NA,"Premier arrondissement, Charbonnages echangeur",NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,general;dermatology;paediatrics;dialysis;ophthalmology;orthophonist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mo-Fr 07:30-12:00,14:30-18:00; Sa 07:30-12:00",NA,Prive,NA,NA,NA,NA,NA,NA,01446231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique medio vision
Gabon,GAB,Central Africa RCC,Dispensaire Saint Joseph de Lalala,clinic,points,5885010400,0.367275,9.4679531,OpenStreetMap via osmdata,gabon | dispensaire saint joseph de lalala,Dispensaire Saint Joseph de Lalala,NA,NA,NA,NA,NA,NA,NA,5ème Arrondissement (5.058.C) AV. Cyriaque NKOGHE ABIAGHE,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,general;laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Fr 08:00-13:30,NA,Privé,NA,NA,NA,NA,NA,NA,06748588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dispensaire saint joseph de lalala
Gabon,GAB,Central Africa RCC,Clinique Médicale YETSIN,clinic,points,5885016881,0.3866268,9.4565369,OpenStreetMap via osmdata,gabon | clinique medicale yetsin,Clinique Médicale YETSIN,NA,NA,NA,NA,NA,NA,NA,Rue Colonel Jean Marie DJOUE DABANIE,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,Médecine Générale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Sa 07:30-18:30,NA,private,NA,NA,NA,NA,NA,NA,+241 04528953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique medicale yetsin
Gabon,GAB,Central Africa RCC,Pharmacie du Rond Point de la Plaine,pharmacy,points,5885028147,0.3903341,9.4610779,OpenStreetMap via osmdata,gabon | pharmacie du rond point de la plaine,Pharmacie du Rond Point de la Plaine,NA,NA,NA,NA,NA,NA,NA,Rue Colonel Jean Marie DJOUE DABANIE,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Fr 08:00-20:00,NA,private,NA,NA,NA,NA,NA,NA,+241 01747050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie du rond point de la plaine
Gabon,GAB,Central Africa RCC,Cabinet Médical Santé Plus,clinic,points,5885031934,0.3706224,9.4712006,OpenStreetMap via osmdata,gabon | cabinet medical sante plus,Cabinet Médical Santé Plus,NA,NA,NA,NA,NA,NA,NA,5ème Arrondissement (5.058.C) AV. Cyriaque NKOGHE ABIAGHE,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,gynaecology;surgery;paediatrics;laboratory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lu- Ve-6h-18h,NA,Privé,NA,NA,NA,NA,NA,NA,07014101/06001292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet medical sante plus
Gabon,GAB,Central Africa RCC,Clinique Saint Yac,clinic,points,5885032477,0.3719205,9.4757509,OpenStreetMap via osmdata,gabon | clinique saint yac,Clinique Saint Yac,NA,NA,NA,NA,NA,NA,NA,Lalala a Gauche-5ème arrondissement,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,general;paediatrics;laboratory;gynaecology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,Privé,private,NA,NA,NA,NA,NA,02579197/07579197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique saint yac
Gabon,GAB,Central Africa RCC,Clinique Faveur de Dieu,clinic,points,5885034590,0.3896033,9.4617686,OpenStreetMap via osmdata,gabon | clinique faveur de dieu,Clinique Faveur de Dieu,NA,NA,NA,NA,NA,NA,NA,Rue Maman Veve,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare:speciality,NA,clinic,NA,Médecine Générale;Gynécologie;Accouchement;Echographie;Bloc opératoire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,private,NA,NA,NA,NA,NA,+241 04061070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique faveur de dieu
Gabon,GAB,Central Africa RCC,Les Charbonnages,pharmacy,points,5885036111,0.4381464,9.4410184,OpenStreetMap via osmdata,gabon | les charbonnages,Les Charbonnages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pharmacie des Charbonnages,Mo-Fr 07:30-19:30; Sa 08:00-19:30; PH 09:30-17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,les charbonnages
Gabon,GAB,Central Africa RCC,Pharmacie des Marguérites,pharmacy,points,5885037627,0.3871107,9.4719218,OpenStreetMap via osmdata,gabon | pharmacie des marguerites,Pharmacie des Marguérites,NA,NA,NA,NA,NA,NA,NA,Rue Fidèle OMBANGA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,private,NA,NA,NA,NA,NA,NA,+241 01771402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie des marguerites
Gabon,GAB,Central Africa RCC,Cabinet Médical Sainte Marie,clinic,points,5885051988,0.3873228,9.4743267,OpenStreetMap via osmdata,gabon | cabinet medical sainte marie,Cabinet Médical Sainte Marie,NA,NA,NA,NA,NA,NA,NA,Rue Fidèle OMBANGA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,gynaecology;general,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Sa 08:00-15:00,NA,private,NA,NA,NA,NA,NA,NA,+241 06636963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet medical sainte marie
Gabon,GAB,Central Africa RCC,Cabinet de Soins Infirmiers NOUO Cécile I.A.I,clinic,points,5885052697,0.3729585,9.4762552,OpenStreetMap via osmdata,gabon | cabinet de soins infirmiers nouo cecile i a i,Cabinet de Soins Infirmiers NOUO Cécile I.A.I,NA,NA,NA,NA,NA,NA,NA,I.A.I-5ème Arrondissement-LBV,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,surgery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,private,NA,NA,NA,NA,NA,NA,06669222,NA,NA,NA,NA,NA,NA,B.P. 22224 LBV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet de soins infirmiers nouo cecile i a i
Gabon,GAB,Central Africa RCC,Cabinet Médical d'Oloumi,clinic,points,5885107164,0.3744907,9.4635281,OpenStreetMap via osmdata,gabon | cabinet medical d oloumi,Cabinet Médical d'Oloumi,NA,Libreville,NA,447,NA,NA,NA,Avenue Nelson Mandela,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Fr 07:30-17:30; Sa 08:00-12:00,NA,NA,private,NA,NA,NA,NA,NA,+241 01744316/06780829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet medical d oloumi
Gabon,GAB,Central Africa RCC,Cabinet des soins infirmiers st Micael du Salut Ambowe,clinic,points,5885108693,0.44079,9.4378535,OpenStreetMap via osmdata,gabon | cabinet des soins infirmiers st micael du salut ambowe,Cabinet des soins infirmiers st Micael du Salut Ambowe,NA,NA,NA,NA,NA,NA,NA,"Premier arrondissement, Bel air Ambowe",NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,Prive,NA,NA,NA,NA,NA,NA,07560784/02748630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet des soins infirmiers st micael du salut ambowe
Gabon,GAB,Central Africa RCC,Cabinet Paramédical Sainte Madeleine de Lalala,clinic,points,5885113041,0.3706358,9.4712797,OpenStreetMap via osmdata,gabon | cabinet paramedical sainte madeleine de lalala,Cabinet Paramédical Sainte Madeleine de Lalala,NA,NA,NA,NA,NA,NA,NA,5ème Arrondissement (5.058.C) AV.Cyriaque NKOGHE ABIAGHE,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Privé,NA,NA,NA,NA,NA,NA,07366629/05106052,NA,NA,NA,NA,NA,NA,B.P. 11277 LBV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cabinet paramedical sainte madeleine de lalala
Gabon,GAB,Central Africa RCC,Clinique Emmanuel,clinic,points,5885124581,0.3720533,9.4735287,OpenStreetMap via osmdata,gabon | clinique emmanuel,Clinique Emmanuel,NA,NA,NA,NA,NA,NA,NA,5ème Arrondissement (5.061.A) Rue.Jean ENGONE,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,use standard tags for healthcare,NA,clinic,NA,general;gynaecology;laboratory;lab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,Privé,private,NA,NA,NA,NA,NA,04474062/07209954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinique emmanuel
Gabon,GAB,Central Africa RCC,NA,NA,points,5885126000,0.4399661,9.437213,OpenStreetMap via osmdata,gabon | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
