country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_constituency,addr_district,addr_floor,addr_housenumber,addr_postcode,addr_province,addr_street,addr_ward,alt_name,amenity,barrier,building,check_date,condition,contact_facebook,description,dispensing,electricity,email,facility,fixme,health_facility_type,healthcare,healthcare_speciality,insurance_health,internet_access,is_in,is_in_subward,is_in_ward,level,loc_name,mobile,name_en,name_ja,name_sw,opening_hours,operational_status,operator,operator_type,ownership,payment_mastercard,payment_visa,phone,ref,ref_mo_hmw,source_date,ward,ward_name,website,wheelchair,addr_village,building_levels,building_material,emergency,height,layer,name_pt,name_1,wall,wikidata,wikipedia,type,facility_key
Malawi,MWI,Southern Africa RCC,Zomba Central Hospital,hospital,polygons,36074669,-15.399495050239173,35.31395046890678,OpenStreetMap via osmdata,malawi | zomba central hospital,Zomba Central Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,wall,NA,NA,NA,https://www.facebook.com/pages/Zomba%20Central%20Hospital/420526381311275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.health.gov.mw/index.php/zomba-central-hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Q124985502,en:Zomba Central Hospital,NA,zomba central hospital
Malawi,MWI,Southern Africa RCC,NA,hospital,polygons,78605112,-15.061918650019992,35.22507508905921,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,NA,pharmacy,polygons,238113070,-11.462242250003566,34.02219875062683,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,Mumbwe Private Hospital,hospital,polygons,238114547,-11.46088135000186,34.0261159191919,OpenStreetMap via osmdata,malawi | mumbwe private hospital,Mumbwe Private Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,mumbwe private hospital
Malawi,MWI,Southern Africa RCC,Health Clinic,hospital,polygons,243283827,-13.851937200002213,33.876127849999996,OpenStreetMap via osmdata,malawi | health clinic,Health Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,health clinic
Malawi,MWI,Southern Africa RCC,MASM Medi Clinic,hospital,polygons,265355763,-15.81264220000442,35.0551829058075,OpenStreetMap via osmdata,malawi | masm medi clinic,MASM Medi Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MASM,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,masm medi clinic
Malawi,MWI,Southern Africa RCC,NA,hospital,polygons,266131814,-15.929652200069802,35.078561243385245,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,Mlambe Hospital,hospital,polygons,266254718,-15.644642900075363,35.017554562404634,OpenStreetMap via osmdata,malawi | mlambe hospital,Mlambe Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mlambe hospital
Malawi,MWI,Southern Africa RCC,Mwaiwathu Private Hospital,hospital,polygons,266259023,-15.785105150003895,35.0170964295631,OpenStreetMap via osmdata,malawi | mwaiwathu private hospital,Mwaiwathu Private Hospital,Blantyre,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,info@mwaiwathuhospital.com,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+265999970470;+265999970471,NA,NA,NA,NA,NA,https://www.mwaiwathuhospital.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mwaiwathu private hospital
Malawi,MWI,Southern Africa RCC,Queen Elizabeth Central Hospital,hospital,polygons,266272663,-15.803081550034609,35.02177611738933,OpenStreetMap via osmdata,malawi | queen elizabeth central hospital,Queen Elizabeth Central Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ministry of Health,government,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Q30280508,NA,NA,queen elizabeth central hospital
Malawi,MWI,Southern Africa RCC,Gombwa,hospital,polygons,266274151,-15.812622250012902,35.02252892514898,OpenStreetMap via osmdata,malawi | gombwa,Gombwa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gombwa
Malawi,MWI,Southern Africa RCC,Hospital,hospital,polygons,266274152,-15.813024850003233,35.02218061239512,OpenStreetMap via osmdata,malawi | hospital,Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital
Malawi,MWI,Southern Africa RCC,NA,hospital,polygons,266274288,-15.809116300029038,35.020030015289485,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,Seventh Day Adventist Hospital,hospital,polygons,279197509,-15.781700400005311,35.00323845829096,OpenStreetMap via osmdata,malawi | seventh day adventist hospital,Seventh Day Adventist Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,seventh day adventist hospital
Malawi,MWI,Southern Africa RCC,MacAlester Maternity Wing,clinic,polygons,297141314,-14.180475650002153,33.77541334172561,OpenStreetMap via osmdata,malawi | macalester maternity wing,MacAlester Maternity Wing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,macalester maternity wing
Malawi,MWI,Southern Africa RCC,Adventist Hospital Dental Service,dentist,polygons,297906807,-15.783091800000154,35.004210240123406,OpenStreetMap via osmdata,malawi | adventist hospital dental service,Adventist Hospital Dental Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,adventist hospital dental service
Malawi,MWI,Southern Africa RCC,Kakoma Health Centre,clinic,polygons,300035221,-16.098218400007543,34.62331752898855,OpenStreetMap via osmdata,malawi | kakoma health centre,Kakoma Health Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kakoma health centre
Malawi,MWI,Southern Africa RCC,Banja la mtsogolo Clinic,clinic,polygons,300269753,-15.388979750001479,35.32010704498053,OpenStreetMap via osmdata,malawi | banja la mtsogolo clinic,Banja la mtsogolo Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,house,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banja la mtsogolo clinic
Malawi,MWI,Southern Africa RCC,NKHOTAKOTA DISTRICT HOSPITAL,hospital,polygons,300273761,-12.92088815421185,34.27712391268788,OpenStreetMap via osmdata,malawi | nkhotakota district hospital,NKHOTAKOTA DISTRICT HOSPITAL,NA,NA,NA,NA,NA,NA,NA,KASUNGU ROAD,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nkhotakota district hospital
Malawi,MWI,Southern Africa RCC,Matawale Health Center Main Building,hospital,polygons,302037547,-15.390606750000023,35.35975141828668,OpenStreetMap via osmdata,malawi | matawale health center main building,Matawale Health Center Main Building,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,matawale health center main building
Malawi,MWI,Southern Africa RCC,Muona Health Centre,clinic,polygons,302721200,-16.419750400000005,35.15249385132441,OpenStreetMap via osmdata,malawi | muona health centre,Muona Health Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,muona health centre
Malawi,MWI,Southern Africa RCC,Bondo Health Center,hospital,polygons,304114082,-16.042768950000575,35.61406020000088,OpenStreetMap via osmdata,malawi | bondo health center,Bondo Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bondo health center
Malawi,MWI,Southern Africa RCC,Health Clinic,hospital,polygons,304605565,-13.844449850003953,33.854530581703905,OpenStreetMap via osmdata,malawi | health clinic,Health Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,health clinic
Malawi,MWI,Southern Africa RCC,Mapale Health Centre,hospital,polygons,305211274,-11.461425550002861,34.015032151467416,OpenStreetMap via osmdata,malawi | mapale health centre,Mapale Health Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malawi Government,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,mapale health centre
Malawi,MWI,Southern Africa RCC,Surgery Hospital,hospital,polygons,317819938,-15.786441400005458,35.00068313057895,OpenStreetMap via osmdata,malawi | surgery hospital,Surgery Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dr. Chilemba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,surgery hospital
Malawi,MWI,Southern Africa RCC,Dr. Chilemba,hospital,polygons,317820445,-15.785501100005705,35.00058845020663,OpenStreetMap via osmdata,malawi | dr chilemba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,SGS Malawi unit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dr. Chilemba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dr chilemba
Malawi,MWI,Southern Africa RCC,LIKANGALA Health Center,hospital,polygons,332881004,-15.42785440000828,35.54410208319432,OpenStreetMap via osmdata,malawi | likangala health center,LIKANGALA Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,likangala health center
Malawi,MWI,Southern Africa RCC,Nakalanzi Health Centre,hospital,polygons,337244499,-14.201810400026329,34.54902237791603,OpenStreetMap via osmdata,malawi | nakalanzi health centre,Nakalanzi Health Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nakalanzi health centre
Malawi,MWI,Southern Africa RCC,Nkhata District Hospital,hospital,polygons,343963186,-11.608775250083447,34.25218083102956,OpenStreetMap via osmdata,malawi | nkhata district hospital,Nkhata District Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,nkhata district hospital
Malawi,MWI,Southern Africa RCC,NA,NA,polygons,347660036,-16.02552180001322,35.50737177518797,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,NA,NA,polygons,347660037,-16.025315150001035,35.50719487387971,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,NA,NA,polygons,347660038,-16.025516900013212,35.507250924812034,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,Mulanje District Hospital,NA,polygons,347660039,-16.02573295000007,35.50729276353849,OpenStreetMap via osmdata,malawi | mulanje district hospital,Mulanje District Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mulanje district hospital
Malawi,MWI,Southern Africa RCC,Chisoka Health Center,hospital,polygons,353260386,-15.941697150027139,35.20900831388592,OpenStreetMap via osmdata,malawi | chisoka health center,Chisoka Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chisoka health center
Malawi,MWI,Southern Africa RCC,NA,clinic,polygons,353260387,-15.941549950020482,35.208934888434996,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,Chancellor College Clinic,clinic,polygons,363472621,-15.385573450010853,35.33216020089438,OpenStreetMap via osmdata,malawi | chancellor college clinic,Chancellor College Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chancellor college clinic
Malawi,MWI,Southern Africa RCC,Mfera Health Center,hospital,polygons,367811951,-16.068174050088416,34.86717965722706,OpenStreetMap via osmdata,malawi | mfera health center,Mfera Health Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mfera health center
Malawi,MWI,Southern Africa RCC,Area 18 Health Centre,hospital,polygons,400296855,-13.941264450041295,33.78037984357768,OpenStreetMap via osmdata,malawi | area 18 health centre,Area 18 Health Centre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Malawi Ministry of Health,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,area 18 health centre
Malawi,MWI,Southern Africa RCC,Ulongwe Dispensary,clinic,polygons,408006882,-14.842625550001124,35.17066512030249,OpenStreetMap via osmdata,malawi | ulongwe dispensary,Ulongwe Dispensary,Ulongwe,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,detached,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ulongwe dispensary
Malawi,MWI,Southern Africa RCC,Mitundu Chipitala,hospital,polygons,412646795,-14.24830975024921,33.77393388961843,OpenStreetMap via osmdata,malawi | mitundu chipitala,Mitundu Chipitala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,yes,NA,NA,NA,mitundu chipitala
Malawi,MWI,Southern Africa RCC,Lifeline,hospital,polygons,419395067,-14.091377250743927,34.54497192688896,OpenStreetMap via osmdata,malawi | lifeline,Lifeline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lifeline
Malawi,MWI,Southern Africa RCC,Rumphi District Hospital,hospital,polygons,422431565,-11.019374900824145,33.85377436302311,OpenStreetMap via osmdata,malawi | rumphi district hospital,Rumphi District Hospital,Rumphi,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rumphi district hospital
Malawi,MWI,Southern Africa RCC,Ntaja Health Post,hospital,polygons,422892439,-15.42325370000017,34.511381405519856,OpenStreetMap via osmdata,malawi | ntaja health post,Ntaja Health Post,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ntaja health post
Malawi,MWI,Southern Africa RCC,Malawi Blood Transfusion Service,hospital,polygons,426299296,-11.461251100000872,34.01594476159692,OpenStreetMap via osmdata,malawi | malawi blood transfusion service,Malawi Blood Transfusion Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MBTS,NA,NA,NA,NA,malawi blood transfusion service
Malawi,MWI,Southern Africa RCC,NA,NA,polygons,427328942,-11.453556850002338,34.02634903431205,OpenStreetMap via osmdata,malawi | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,MWI,Southern Africa RCC,MASM Medi Clinic,hospital,polygons,427995168,-11.471107050280867,33.994981229110024,OpenStreetMap via osmdata,malawi | masm medi clinic,MASM Medi Clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Medical Aid Society of Malawi,NA,NA,NA,NA,+265 1 303140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,masm medi clinic
