country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_full,addr_lga,addr_street,amenity,barrier,beds,bicycle,building,capacity_beds,dispensing,electricity,emergency,foot,healthcare,healthcare_speciality,name_fr,opening_hours,operational_status,operator,operator_type,phone,power_supply_source,staff_count_doctors,staff_count_nurses,water_source,wheelchair,addr_country,alt_name,check_date,contact_phone,contact_website,description,email,image,name_tr,old_name,short_name,smoking,solar,start_date,wikidata,wikipedia,facility_key
Gambia,GMB,Western Africa RCC,NA,NA,points,3748253828,13.4498396,-15.5395872,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3748253829,13.4491526,-15.5407211,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3838334035,13.5741227,-15.6062643,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3838334036,13.5741438,-15.6061272,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3873166876,13.3078769,-14.2103598,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3873166877,13.3078731,-14.21041,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3873166878,13.3077816,-14.2104025,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3873166879,13.3077855,-14.2103523,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102654,13.203494,-16.3033531,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102655,13.2034961,-16.3033921,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102860,13.2035332,-16.3032285,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102861,13.2035398,-16.3033505,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102869,13.2036118,-16.3033855,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102870,13.2036149,-16.3034425,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102879,13.203647,-16.3033835,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102880,13.20365,-16.3034405,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102881,13.2036539,-16.3032216,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3891102885,13.2036626,-16.3033826,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3916375895,13.558531,-15.7019616,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3916375896,13.5585209,-15.7017769,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3916375897,13.5584197,-15.7017827,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,3916375898,13.5584298,-15.7019674,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4086506209,13.3783486,-13.8491444,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4086506210,13.3783133,-13.8490465,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4086506211,13.3781503,-13.8491082,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4086506212,13.3781803,-13.8492074,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4121037190,13.5369093,-15.4150808,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4121037192,13.5363949,-15.4151028,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4121071039,13.5368015,-15.4144684,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4121071040,13.5369888,-15.4145772,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4121071041,13.5363776,-15.4144799,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,Village Clinic,hospital,points,4197014592,13.439618,-15.5775604,OpenStreetMap via osmdata,gambia | village clinic,Village Clinic,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,village clinic
Gambia,GMB,Western Africa RCC,Njoben Wollof Health Post,hospital,points,4494495240,13.7792479,-14.9734656,OpenStreetMap via osmdata,gambia | njoben wollof health post,Njoben Wollof Health Post,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tamba Sabally,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,njoben wollof health post
Gambia,GMB,Western Africa RCC,NA,NA,points,4494502316,13.3873914,-14.4025812,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4494502317,13.3865064,-14.4028428,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4494502318,13.3864531,-14.4017611,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4494502319,13.3870481,-14.401705,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4494502320,13.3871182,-14.4021563,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4494502321,13.387284,-14.4021491,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,Lamin Heath center,clinic,points,4528583201,13.3902437,-16.6399673,OpenStreetMap via osmdata,gambia | lamin heath center,Lamin Heath center,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lamin heath center
Gambia,GMB,Western Africa RCC,NA,NA,points,4710450149,13.4221486,-16.7270335,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4710450150,13.422148,-16.726624,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4710450151,13.4216008,-16.7265811,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4710450152,13.4215773,-16.7267984,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4803989775,13.4180284,-14.5214669,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4803989776,13.4180232,-14.5211825,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4803989777,13.4178379,-14.5211799,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4803989778,13.4178614,-14.5214508,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4803989779,13.4179058,-14.5214534,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4804015369,13.4178417,-14.5212238,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4893681934,13.7196141,-15.0134045,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4893681935,13.7194456,-15.0135686,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,4893681936,13.7193041,-15.0134115,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,Kerewan Health Center,clinic,points,5307044028,13.4937539,-16.0879372,OpenStreetMap via osmdata,gambia | kerewan health center,Kerewan Health Center,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kerewan health center
Gambia,GMB,Western Africa RCC,Dembo Fula Clinic,clinic,points,5360996823,13.4941303,-16.0854143,OpenStreetMap via osmdata,gambia | dembo fula clinic,Dembo Fula Clinic,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dembo fula clinic
Gambia,GMB,Western Africa RCC,NA,pharmacy,points,5426422922,13.5739072,-15.6052001,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,Kartong Community Clinic,hospital,points,5594772406,13.0970981,-16.7620789,OpenStreetMap via osmdata,gambia | kartong community clinic,Kartong Community Clinic,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,general,NA,NA,NA,Community,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kartong community clinic
Gambia,GMB,Western Africa RCC,Kartong folonko clinic,pharmacy,points,5596863989,13.0931284,-16.7611094,OpenStreetMap via osmdata,gambia | kartong folonko clinic,Kartong folonko clinic,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,yes,NA,NA,NA,pharmacy,NA,NA,Fr-Sa 08:00-22:00,NA,sakar touray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kartong folonko clinic
Gambia,GMB,Western Africa RCC,NA,NA,points,5722474956,13.5750723,-15.6061225,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,Pharmacy,pharmacy,points,5732570023,13.4940671,-16.088459,OpenStreetMap via osmdata,gambia | pharmacy,Pharmacy,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy
Gambia,GMB,Western Africa RCC,fagikunda major hospital,hospital,points,5836379388,13.4129603,-16.6680257,OpenStreetMap via osmdata,gambia | fagikunda major hospital,fagikunda major hospital,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fagikunda major hospital
Gambia,GMB,Western Africa RCC,sharab,clinic,points,5836381290,13.4644285,-16.6712305,OpenStreetMap via osmdata,gambia | sharab,sharab,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,clinic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sharab
Gambia,GMB,Western Africa RCC,NA,NA,points,5899442420,13.2158454,-15.8637639,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,5899442421,13.2158663,-15.8639892,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,5899442422,13.2159028,-15.8642628,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,5899442423,13.2157566,-15.864295,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambia,GMB,Western Africa RCC,NA,NA,points,5899442424,13.2157618,-15.864413,OpenStreetMap via osmdata,gambia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
